EmployeeID,Gender,Department,Job_Level,Country,Hire_Date,Annual_Salary,Market_Midpoint,Target_Bonus_Pct,Actual_Bonus,Performance_Rating,Benefit_Plan
GE-2154,Male,Sales,Professional,Poland,6/5/2014,139810,130000,0.1,15978,4,Standard
GE-2155,Female,IT,Professional,Spain,8/17/2018,125162,130000,0.1,10728,3,Gold Health
GE-2156,Male,Marketing,Professional,Germany,6/19/2019,134371,130000,0.1,11517,3,Silver Health
GE-2157,Female,Engineering,Professional,Poland,4/12/2022,130617,130000,0.1,11195,3,Silver Health
GE-2158,Female,HR,Entry,Spain,12/24/2022,104603,95000,0.05,4482,3,Gold Health
GE-2159,Male,Finance,Professional,Spain,7/11/2015,137295,130000,0.1,15690,4,Silver Health
GE-2160,Male,Sales,Manager,Poland,8/24/2018,216499,240000,0.2,49485,4,Gold Health
GE-2161,Female,Sales,Entry,Germany,9/29/2019,92720,95000,0.05,2649,2,Opt-Out
GE-2162,Male,Sales,Entry,France,7/17/2017,116160,95000,0.05,6637,4,Gold Health
GE-2163,Male,Finance,Director,Germany,9/17/2015,292130,340000,0.3,75119,3,Opt-Out
GE-2164,Male,Finance,Professional,Spain,5/3/2014,150378,130000,0.1,8593,2,Standard
GE-2165,Male,Sales,Manager,France,11/9/2021,258369,240000,0.2,59055,4,Gold Health
GE-2166,Female,Operations,Entry,Germany,6/7/2020,109171,95000,0.05,4678,3,Opt-Out
GE-2167,Female,Operations,Professional,Poland,12/9/2023,146401,130000,0.1,8365,2,Gold Health
GE-2168,Male,Operations,Senior,UK,7/25/2016,170529,175000,0.15,21925,3,Standard
GE-2169,Female,Operations,Senior,Germany,3/24/2019,179092,175000,0.15,30701,4,Standard
GE-2170,Male,IT,Professional,Germany,11/20/2014,126526,130000,0.1,14460,4,Gold Health
GE-2171,Female,HR,Professional,France,1/1/2016,150861,130000,0.1,12930,3,Gold Health
GE-2172,Female,Engineering,Manager,UK,12/11/2023,230111,240000,0.2,39447,3,Opt-Out
GE-2173,Female,IT,Senior,UK,4/20/2017,170585,175000,0.15,36553,5,Opt-Out
GE-2174,Male,Finance,Director,Poland,11/14/2020,340389,340000,0.3,87528,3,Opt-Out
GE-2175,Male,Finance,Professional,France,6/3/2019,130573,130000,0.1,14922,4,Standard
GE-2176,Male,HR,Professional,Germany,5/12/2020,118258,130000,0.1,3378,1,Opt-Out
GE-2177,Male,Marketing,Professional,Germany,11/1/2015,140151,130000,0.1,16017,4,Opt-Out
GE-2178,Female,Sales,Manager,Poland,3/13/2015,224973,240000,0.2,12855,1,Silver Health
GE-2179,Male,Finance,Professional,UK,12/8/2015,143366,130000,0.1,20480,5,Opt-Out
GE-2180,Female,IT,Professional,UK,6/24/2023,121864,130000,0.1,6963,2,Opt-Out
GE-2181,Female,IT,Professional,France,7/16/2014,106178,130000,0.1,12134,4,Gold Health
GE-2182,Male,Finance,Entry,UK,6/3/2018,85113,95000,0.05,2431,2,Gold Health
GE-2183,Female,HR,Entry,France,3/3/2021,104615,95000,0.05,4483,3,Standard
GE-2184,Male,Engineering,Entry,Poland,1/29/2018,107401,95000,0.05,6137,4,Opt-Out
GE-2185,Male,Operations,Entry,Poland,1/18/2016,84742,95000,0.05,4842,4,Gold Health
GE-2186,Male,Finance,Senior,Poland,4/8/2017,214216,175000,0.15,27542,3,Silver Health
GE-2187,Female,Operations,Professional,Germany,2/22/2017,130410,130000,0.1,11178,3,Gold Health
GE-2188,Female,IT,Professional,Poland,12/6/2022,128868,130000,0.1,14727,4,Opt-Out
GE-2189,Male,HR,Senior,Germany,5/19/2018,161426,175000,0.15,27673,4,Gold Health
GE-2190,Female,Operations,Professional,Poland,5/30/2020,132070,130000,0.1,11320,3,Gold Health
GE-2191,Male,Marketing,Entry,UK,10/7/2018,97428,95000,0.05,5567,4,Gold Health
GE-2192,Female,Sales,Professional,Poland,7/25/2017,121907,130000,0.1,13932,4,Standard
GE-2193,Female,HR,Senior,Spain,9/27/2022,175359,175000,0.15,22546,3,Gold Health
GE-2194,Female,HR,Professional,UK,11/8/2021,130819,130000,0.1,14950,4,Gold Health
GE-2195,Female,Marketing,Professional,France,11/4/2014,120900,130000,0.1,10362,3,Gold Health
GE-2196,Male,Finance,Senior,France,11/15/2017,182213,175000,0.15,23427,3,Silver Health
GE-2197,Male,Engineering,Senior,Spain,11/25/2022,210189,175000,0.15,27024,3,Silver Health
GE-2198,Female,Operations,Professional,France,12/28/2017,117212,130000,0.1,16744,5,Standard
GE-2199,Female,IT,Senior,Spain,1/12/2018,147848,175000,0.15,19009,3,Standard
GE-2200,Male,Engineering,Professional,France,9/24/2023,157062,130000,0.1,4487,1,Opt-Out
GE-2201,Male,HR,Senior,Poland,1/8/2017,193430,175000,0.15,41449,5,Opt-Out
GE-2202,Female,IT,Entry,Poland,10/15/2022,95674,95000,0.05,5467,4,Gold Health
GE-2203,Male,Finance,Professional,Spain,9/25/2021,135650,130000,0.1,11627,3,Standard
GE-2204,Female,Marketing,Entry,Poland,2/24/2017,91927,95000,0.05,3939,3,Silver Health
GE-2205,Male,Finance,Entry,Spain,7/9/2020,98454,95000,0.05,4219,3,Gold Health
GE-2206,Female,Operations,Entry,France,8/20/2023,83325,95000,0.05,3571,3,Gold Health
GE-2207,Female,Operations,Professional,Spain,12/3/2016,154499,130000,0.1,13242,3,Opt-Out
GE-2208,Male,Operations,Professional,UK,8/29/2015,157997,130000,0.1,9028,2,Standard
GE-2209,Male,Engineering,Professional,UK,3/15/2018,107649,130000,0.1,9227,3,Silver Health
GE-2210,Female,Marketing,Professional,UK,1/20/2022,139611,130000,0.1,15955,4,Opt-Out
GE-2211,Female,Engineering,Professional,Poland,1/7/2017,118806,130000,0.1,10183,3,Standard
GE-2212,Male,Marketing,Senior,Germany,11/23/2022,174858,175000,0.15,29975,4,Standard
GE-2213,Female,Engineering,Director,Poland,11/28/2018,331638,340000,0.3,113704,4,Gold Health
GE-2214,Female,Marketing,Professional,France,10/25/2019,130808,130000,0.1,7474,2,Opt-Out
GE-2215,Female,Finance,Entry,Poland,3/12/2022,109070,95000,0.05,4674,3,Gold Health
GE-2216,Female,Sales,Senior,Germany,3/23/2021,177068,175000,0.15,22765,3,Standard
GE-2217,Male,Operations,Professional,Poland,9/13/2020,105768,130000,0.1,6043,2,Silver Health
GE-2218,Male,Engineering,Entry,France,4/5/2023,109682,95000,0.05,4700,3,Silver Health
GE-2219,Male,IT,Professional,France,2/1/2021,126307,130000,0.1,14435,4,Opt-Out
GE-2220,Male,Operations,Entry,Germany,8/1/2020,77747,95000,0.05,2221,2,Gold Health
GE-2221,Male,Engineering,Professional,Spain,4/16/2017,113712,130000,0.1,12995,4,Silver Health
GE-2222,Male,Operations,Senior,UK,10/12/2015,168942,175000,0.15,14480,2,Standard
GE-2223,Male,IT,Professional,Spain,7/22/2022,119456,130000,0.1,10239,3,Standard
GE-2224,Male,Sales,Manager,Germany,1/19/2022,220305,240000,0.2,12588,1,Standard
GE-2225,Male,Marketing,Entry,Germany,7/31/2015,102531,95000,0.05,4394,3,Silver Health
GE-2226,Male,HR,Senior,UK,7/24/2021,156946,175000,0.15,20178,3,Silver Health
GE-2227,Female,IT,Senior,Spain,8/31/2021,173870,175000,0.15,22354,3,Opt-Out
GE-2228,Female,IT,Professional,France,5/7/2017,159181,130000,0.1,18192,4,Opt-Out
GE-2229,Female,IT,Manager,Poland,3/10/2018,243555,240000,0.2,55669,4,Opt-Out
GE-2230,Male,Sales,Senior,Spain,2/20/2020,191230,175000,0.15,40977,5,Gold Health
GE-2231,Female,Sales,Entry,UK,11/15/2016,78428,95000,0.05,4481,4,Gold Health
GE-2232,Female,Operations,Manager,UK,10/6/2023,279128,240000,0.2,47850,3,Opt-Out
GE-2233,Male,Sales,Senior,France,11/17/2020,173723,175000,0.15,22335,3,Gold Health
GE-2234,Female,Finance,Professional,France,1/13/2014,133938,130000,0.1,11480,3,Gold Health
GE-2235,Male,HR,Entry,Germany,7/27/2021,80546,95000,0.05,3451,3,Standard
GE-2236,Male,Finance,Senior,UK,5/13/2022,150631,175000,0.15,19366,3,Silver Health
GE-2237,Female,Sales,Manager,Germany,5/13/2021,265773,240000,0.2,45561,3,Opt-Out
GE-2238,Female,Finance,Entry,Spain,9/1/2018,89966,95000,0.05,5140,4,Standard
GE-2239,Female,Marketing,Professional,Spain,6/8/2021,114532,130000,0.1,9817,3,Opt-Out
GE-2240,Male,HR,Senior,Germany,3/3/2023,166627,175000,0.15,14282,2,Silver Health
GE-2241,Female,IT,Professional,UK,7/31/2021,144240,130000,0.1,8242,2,Opt-Out
GE-2242,Male,IT,Entry,Spain,10/3/2015,117173,95000,0.05,5021,3,Gold Health
GE-2243,Female,IT,Professional,France,2/13/2019,139950,130000,0.1,15994,4,Standard
GE-2244,Female,Engineering,Director,Spain,1/22/2021,296808,340000,0.3,76322,3,Silver Health
GE-2245,Male,Engineering,Professional,UK,7/7/2018,141708,130000,0.1,12146,3,Standard
GE-2246,Female,Sales,Professional,UK,2/4/2017,123999,130000,0.1,10628,3,Standard
GE-2247,Female,Finance,Professional,Poland,11/20/2016,156600,130000,0.1,13422,3,Opt-Out
GE-2248,Female,IT,Senior,UK,3/4/2023,148765,175000,0.15,12751,2,Gold Health
GE-2249,Female,HR,Senior,Germany,7/30/2019,177224,175000,0.15,22785,3,Silver Health
GE-2250,Female,Marketing,Professional,Spain,7/4/2019,153298,130000,0.1,4379,1,Opt-Out
GE-2251,Female,Engineering,Professional,UK,5/18/2014,142761,130000,0.1,12236,3,Standard
GE-2252,Male,Engineering,Entry,Germany,3/15/2021,105322,95000,0.05,4513,3,Silver Health
GE-2253,Male,Engineering,Professional,Poland,5/25/2023,125026,130000,0.1,17860,5,Gold Health
GE-2254,Male,IT,Senior,UK,8/18/2015,178474,175000,0.15,30595,4,Standard
GE-2255,Female,IT,Professional,France,5/21/2022,138267,130000,0.1,15801,4,Silver Health
GE-2256,Male,Sales,Senior,France,11/14/2019,185523,175000,0.15,39754,5,Opt-Out
GE-2257,Male,Finance,Professional,Germany,5/15/2017,138674,130000,0.1,11886,3,Gold Health
GE-2258,Male,Sales,Entry,Poland,1/20/2016,103695,95000,0.05,4444,3,Opt-Out
GE-2259,Female,HR,Entry,France,9/18/2016,89015,95000,0.05,3814,3,Standard
GE-2260,Male,HR,Professional,Germany,9/8/2014,129374,130000,0.1,11089,3,Gold Health
GE-2261,Female,IT,Professional,France,5/24/2022,137671,130000,0.1,15733,4,Opt-Out
GE-2262,Female,Marketing,Senior,France,6/7/2020,189775,175000,0.15,16266,2,Silver Health
GE-2263,Male,Operations,Entry,France,7/9/2018,79761,95000,0.05,4557,4,Standard
GE-2264,Male,Finance,Professional,Germany,8/30/2014,112255,130000,0.1,9621,3,Gold Health
GE-2265,Male,Finance,Entry,UK,11/18/2015,109518,95000,0.05,6258,4,Gold Health
GE-2266,Male,Engineering,Senior,Spain,6/11/2017,180637,175000,0.15,30966,4,Silver Health
GE-2267,Female,Marketing,Professional,UK,8/10/2019,120033,130000,0.1,10288,3,Opt-Out
GE-2268,Male,Marketing,Entry,France,2/25/2019,105821,95000,0.05,4535,3,Gold Health
GE-2269,Male,IT,Senior,UK,2/11/2014,169291,175000,0.15,29021,4,Silver Health
GE-2270,Female,Engineering,Manager,Spain,7/21/2020,279990,240000,0.2,47998,3,Silver Health
GE-2271,Male,IT,Entry,Spain,9/22/2022,110293,95000,0.05,4726,3,Gold Health
GE-2272,Male,Finance,Professional,Spain,12/27/2015,129188,130000,0.1,11073,3,Gold Health
GE-2273,Male,Finance,Senior,Poland,4/26/2019,154352,175000,0.15,19845,3,Opt-Out
GE-2274,Male,Sales,Entry,Spain,4/1/2022,86413,95000,0.05,3703,3,Opt-Out
GE-2275,Male,IT,Senior,UK,2/8/2018,172668,175000,0.15,37000,5,Silver Health
GE-2276,Male,Marketing,Professional,Germany,9/10/2017,113201,130000,0.1,6468,2,Gold Health
GE-2277,Male,IT,Entry,Germany,5/11/2014,84263,95000,0.05,6018,5,Opt-Out
GE-2278,Female,Marketing,Senior,France,3/4/2018,148923,175000,0.15,19147,3,Silver Health
GE-2279,Female,Finance,Entry,Poland,2/23/2016,92177,95000,0.05,5267,4,Standard
GE-2280,Male,Operations,Professional,France,12/8/2017,139842,130000,0.1,19977,5,Opt-Out
GE-2281,Male,Finance,Professional,France,11/23/2017,127316,130000,0.1,10912,3,Silver Health
GE-2282,Female,HR,Senior,Germany,4/7/2020,180869,175000,0.15,31006,4,Gold Health
GE-2283,Male,Sales,Professional,Germany,12/14/2014,146826,130000,0.1,12585,3,Opt-Out
GE-2284,Female,Finance,Professional,Poland,2/19/2023,137620,130000,0.1,15728,4,Gold Health
GE-2285,Female,IT,Professional,Germany,12/6/2023,114346,130000,0.1,9801,3,Opt-Out
GE-2286,Male,Finance,Director,UK,11/4/2016,268221,340000,0.3,68971,3,Gold Health
GE-2287,Female,Engineering,Professional,UK,2/21/2023,150359,130000,0.1,12887,3,Opt-Out
GE-2288,Male,Engineering,Professional,UK,12/2/2019,110638,130000,0.1,12644,4,Gold Health
GE-2289,Male,Operations,Professional,France,9/3/2020,150356,130000,0.1,4295,1,Gold Health
GE-2290,Male,IT,Manager,Germany,1/8/2019,225830,240000,0.2,51618,4,Gold Health
GE-2291,Female,Marketing,Entry,Germany,5/15/2017,88631,95000,0.05,3798,3,Opt-Out
GE-2292,Male,IT,Professional,UK,5/29/2020,135208,130000,0.1,11589,3,Gold Health
GE-2293,Male,Engineering,Manager,Poland,1/30/2014,187579,240000,0.2,32156,3,Silver Health
GE-2294,Male,Finance,Director,Germany,4/23/2017,351894,340000,0.3,120649,4,Silver Health
GE-2295,Female,Engineering,Senior,UK,6/18/2022,156917,175000,0.15,26900,4,Silver Health
GE-2296,Female,Engineering,Professional,Poland,11/6/2014,123123,130000,0.1,3517,1,Silver Health
GE-2297,Female,Marketing,Senior,UK,3/24/2016,189468,175000,0.15,40600,5,Gold Health
GE-2298,Female,Finance,Senior,Germany,4/30/2023,174338,175000,0.15,14943,2,Silver Health
GE-2299,Male,Marketing,Senior,UK,10/3/2015,198176,175000,0.15,25479,3,Opt-Out
GE-2300,Female,Marketing,Professional,Spain,1/25/2019,133077,130000,0.1,15208,4,Silver Health
GE-2301,Male,Sales,Professional,UK,2/17/2020,125294,130000,0.1,10739,3,Gold Health
GE-2302,Male,Engineering,Professional,Spain,3/12/2017,128858,130000,0.1,11044,3,Standard
GE-2303,Male,Marketing,Senior,France,1/4/2023,171608,175000,0.15,14709,2,Silver Health
GE-2304,Female,IT,Manager,Germany,4/3/2019,251329,240000,0.2,43084,3,Standard
GE-2305,Female,IT,Manager,UK,7/7/2021,286327,240000,0.2,81807,5,Silver Health
GE-2306,Female,Operations,Manager,France,1/8/2017,259845,240000,0.2,44544,3,Opt-Out
GE-2307,Male,HR,Professional,Germany,1/1/2014,111703,130000,0.1,6383,2,Standard
GE-2308,Female,Engineering,Senior,Germany,10/15/2016,153174,175000,0.15,19693,3,Standard
GE-2309,Male,HR,Entry,Germany,1/18/2017,110136,95000,0.05,7866,5,Gold Health
GE-2310,Female,Marketing,Manager,UK,3/29/2016,261711,240000,0.2,14954,1,Standard
GE-2311,Male,IT,Entry,Poland,11/15/2015,105597,95000,0.05,4525,3,Silver Health
GE-2312,Female,Sales,Professional,UK,8/28/2016,143856,130000,0.1,8220,2,Standard
GE-2313,Male,Operations,Professional,France,4/17/2017,154559,130000,0.1,13247,3,Gold Health
GE-2314,Male,Finance,Professional,France,3/2/2015,110925,130000,0.1,9507,3,Opt-Out
GE-2315,Male,Engineering,Entry,Germany,2/7/2021,93643,95000,0.05,5351,4,Opt-Out
GE-2316,Male,Marketing,Manager,Spain,11/26/2019,232447,240000,0.2,39848,3,Opt-Out
GE-2317,Female,IT,Senior,France,4/13/2022,183579,175000,0.15,23603,3,Standard
GE-2318,Male,Marketing,Senior,Spain,2/13/2023,167888,175000,0.15,14390,2,Standard
GE-2319,Female,Operations,Professional,France,4/23/2023,140567,130000,0.1,16064,4,Opt-Out
GE-2320,Male,Sales,Entry,France,6/4/2021,83235,95000,0.05,3567,3,Standard
GE-2321,Male,Finance,Senior,France,1/6/2015,146824,175000,0.15,12584,2,Silver Health
GE-2322,Female,HR,Entry,France,10/23/2019,93280,95000,0.05,3997,3,Silver Health
GE-2323,Male,Finance,Professional,Poland,4/17/2020,119716,130000,0.1,10261,3,Gold Health
GE-2324,Male,Engineering,Senior,Germany,12/4/2020,143875,175000,0.15,6166,1,Standard
GE-2325,Female,Sales,Professional,Germany,12/13/2019,157120,130000,0.1,17956,4,Opt-Out
GE-2326,Male,Operations,Senior,Germany,6/16/2016,178274,175000,0.15,22920,3,Gold Health
GE-2327,Male,Finance,Director,Spain,3/30/2014,409836,340000,0.3,140515,4,Opt-Out
GE-2328,Female,Marketing,Professional,Poland,9/22/2017,113969,130000,0.1,13025,4,Standard
GE-2329,Male,HR,Professional,France,1/1/2016,134421,130000,0.1,11521,3,Silver Health
GE-2330,Male,IT,Manager,UK,5/13/2017,246870,240000,0.2,42320,3,Opt-Out
GE-2331,Male,Marketing,Entry,France,12/21/2019,105272,95000,0.05,4511,3,Opt-Out
GE-2332,Female,Operations,Entry,Spain,12/22/2023,103231,95000,0.05,4424,3,Gold Health
GE-2333,Male,IT,Senior,France,6/7/2020,164274,175000,0.15,21120,3,Silver Health
GE-2334,Male,IT,Professional,France,1/7/2018,129545,130000,0.1,14805,4,Gold Health
GE-2335,Female,Sales,Senior,Spain,4/8/2016,173743,175000,0.15,29784,4,Silver Health
GE-2336,Female,Finance,Professional,Germany,10/16/2022,140037,130000,0.1,12003,3,Silver Health
GE-2337,Male,Sales,Senior,UK,8/20/2017,153587,175000,0.15,26329,4,Gold Health
GE-2338,Female,IT,Professional,Poland,6/25/2019,108078,130000,0.1,12351,4,Standard
GE-2339,Male,HR,Professional,Poland,2/24/2018,129055,130000,0.1,11061,3,Standard
GE-2340,Male,HR,Entry,Poland,1/10/2023,97330,95000,0.05,4171,3,Silver Health
GE-2341,Female,Marketing,Entry,France,6/24/2015,108865,95000,0.05,6220,4,Opt-Out
GE-2342,Female,Engineering,Entry,Germany,10/5/2015,105873,95000,0.05,6049,4,Gold Health
GE-2343,Male,Marketing,Entry,Spain,10/11/2020,84525,95000,0.05,3622,3,Silver Health
GE-2344,Male,Operations,Professional,France,12/16/2017,127287,130000,0.1,10910,3,Opt-Out
GE-2345,Female,Sales,Director,France,5/31/2018,345057,340000,0.3,29576,1,Standard
GE-2346,Male,Engineering,Entry,UK,3/26/2018,91506,95000,0.05,3921,3,Standard
GE-2347,Female,Finance,Entry,Germany,7/5/2020,82673,95000,0.05,4724,4,Opt-Out
GE-2348,Female,Engineering,Senior,France,5/10/2022,176335,175000,0.15,22671,3,Standard
GE-2349,Male,HR,Professional,France,4/9/2022,123335,130000,0.1,14095,4,Gold Health
GE-2350,Female,Marketing,Entry,Poland,4/13/2022,91252,95000,0.05,5214,4,Standard
GE-2351,Male,Marketing,Entry,Germany,8/24/2016,89600,95000,0.05,3840,3,Silver Health
GE-2352,Male,Finance,Professional,France,9/9/2020,149490,130000,0.1,12813,3,Opt-Out
GE-2353,Female,Engineering,Entry,UK,9/9/2018,109063,95000,0.05,7790,5,Silver Health
GE-2354,Female,IT,Senior,Germany,2/13/2020,188778,175000,0.15,24271,3,Standard
GE-2355,Female,Engineering,Professional,Germany,3/23/2016,146009,130000,0.1,20858,5,Gold Health
GE-2356,Female,Marketing,Manager,UK,4/6/2016,226608,240000,0.2,38847,3,Standard
GE-2357,Male,Sales,Senior,France,5/17/2023,158722,175000,0.15,6802,1,Gold Health
GE-2358,Male,Marketing,Professional,Spain,9/8/2022,140592,130000,0.1,16067,4,Gold Health
GE-2359,Female,Engineering,Senior,Poland,11/9/2020,173814,175000,0.15,14898,2,Gold Health
GE-2360,Male,Finance,Senior,Spain,9/26/2021,190941,175000,0.15,40915,5,Gold Health
GE-2361,Female,Sales,Entry,UK,6/12/2020,107597,95000,0.05,4611,3,Gold Health
GE-2362,Male,Sales,Entry,Spain,2/27/2016,106368,95000,0.05,6078,4,Gold Health
GE-2363,Male,HR,Entry,Germany,7/29/2021,105705,95000,0.05,4530,3,Standard
GE-2364,Male,HR,Professional,France,1/20/2021,126275,130000,0.1,10823,3,Silver Health
GE-2365,Male,Marketing,Senior,Poland,6/10/2017,161792,175000,0.15,27735,4,Standard
GE-2366,Male,IT,Professional,France,7/19/2015,122523,130000,0.1,14002,4,Opt-Out
GE-2367,Male,Marketing,Professional,Poland,8/28/2020,124603,130000,0.1,10680,3,Opt-Out
GE-2368,Male,Sales,Entry,UK,8/20/2017,91961,95000,0.05,5254,4,Standard
GE-2369,Female,Engineering,Manager,France,10/12/2020,279521,240000,0.2,47917,3,Opt-Out
GE-2370,Male,Sales,Senior,UK,1/11/2018,197406,175000,0.15,25380,3,Gold Health
GE-2371,Female,Sales,Director,Spain,5/9/2018,298535,340000,0.3,102354,4,Silver Health
GE-2372,Male,Finance,Professional,Germany,1/10/2020,131994,130000,0.1,11313,3,Silver Health
GE-2373,Female,Engineering,Professional,UK,7/3/2015,146755,130000,0.1,12579,3,Gold Health
GE-2374,Male,Marketing,Senior,Poland,3/14/2019,169597,175000,0.15,14536,2,Silver Health
GE-2375,Male,Operations,Senior,Poland,8/11/2020,182682,175000,0.15,23487,3,Gold Health
GE-2376,Male,Sales,Senior,Poland,8/3/2020,154358,175000,0.15,19846,3,Opt-Out
GE-2377,Female,Marketing,Entry,Spain,12/17/2017,106305,95000,0.05,3037,2,Opt-Out
GE-2378,Female,Engineering,Entry,Poland,4/6/2017,74501,95000,0.05,3192,3,Silver Health
GE-2379,Female,IT,Entry,Spain,8/20/2023,89280,95000,0.05,3826,3,Silver Health
GE-2380,Male,IT,Senior,Spain,5/11/2014,199157,175000,0.15,25605,3,Gold Health
GE-2381,Male,HR,Director,Spain,11/1/2016,393273,340000,0.3,134836,4,Gold Health
GE-2382,Male,HR,Senior,UK,11/27/2017,156457,175000,0.15,26821,4,Standard
GE-2383,Male,Sales,Entry,Poland,10/7/2021,110900,95000,0.05,4752,3,Opt-Out
GE-2384,Female,Finance,Professional,UK,10/20/2021,125279,130000,0.1,14317,4,Silver Health
GE-2385,Female,Engineering,Professional,Germany,8/20/2017,125337,130000,0.1,17905,5,Gold Health
GE-2386,Female,Sales,Entry,Poland,6/29/2019,87666,95000,0.05,3757,3,Opt-Out
GE-2387,Female,Sales,Entry,France,3/13/2014,88463,95000,0.05,3791,3,Gold Health
GE-2388,Female,HR,Entry,Germany,4/20/2015,114613,95000,0.05,4911,3,Gold Health
GE-2389,Male,Finance,Senior,UK,10/20/2020,164497,175000,0.15,35249,5,Standard
GE-2390,Male,Engineering,Professional,Germany,8/5/2021,126676,130000,0.1,10857,3,Standard
GE-2391,Male,Finance,Senior,Germany,7/25/2019,158471,175000,0.15,20374,3,Gold Health
GE-2392,Female,Operations,Entry,Germany,2/4/2022,81187,95000,0.05,3479,3,Opt-Out
GE-2393,Male,Engineering,Professional,France,1/24/2022,106630,130000,0.1,9139,3,Silver Health
GE-2394,Female,Sales,Professional,UK,3/3/2023,110019,130000,0.1,12573,4,Silver Health
GE-2395,Male,Finance,Professional,Poland,3/18/2022,113399,130000,0.1,9719,3,Gold Health
GE-2396,Female,IT,Professional,UK,12/4/2015,149098,130000,0.1,12779,3,Silver Health
GE-2397,Female,IT,Professional,Spain,7/17/2016,133501,130000,0.1,15257,4,Standard
GE-2398,Male,IT,Entry,Germany,12/2/2020,95788,95000,0.05,6842,5,Gold Health
GE-2399,Male,Sales,Senior,France,12/22/2016,180624,175000,0.15,30964,4,Gold Health
GE-2400,Female,Engineering,Senior,Spain,8/6/2018,166395,175000,0.15,35656,5,Opt-Out
GE-2401,Female,IT,Professional,Poland,5/24/2015,117141,130000,0.1,10040,3,Standard
GE-2402,Male,HR,Senior,Poland,3/5/2023,170245,175000,0.15,21888,3,Silver Health
GE-2403,Female,IT,Professional,Poland,9/29/2021,130612,130000,0.1,7463,2,Opt-Out
GE-2404,Female,IT,Professional,Germany,7/9/2021,129157,130000,0.1,7380,2,Gold Health
GE-2405,Female,Operations,Manager,Spain,7/14/2023,214142,240000,0.2,24473,2,Opt-Out
GE-2406,Female,Marketing,Professional,Poland,7/6/2018,121579,130000,0.1,13894,4,Standard
GE-2407,Male,Marketing,Entry,UK,6/29/2023,86865,95000,0.05,3722,3,Gold Health
GE-2408,Female,Operations,Entry,UK,5/14/2018,84418,95000,0.05,3617,3,Standard
GE-2409,Male,Operations,Professional,Spain,8/24/2023,124066,130000,0.1,10634,3,Gold Health
GE-2410,Male,Sales,Senior,Spain,12/30/2014,162631,175000,0.15,27879,4,Opt-Out
GE-2411,Male,Engineering,Senior,France,2/25/2016,145141,175000,0.15,18660,3,Gold Health
GE-2412,Male,Finance,Entry,Poland,9/26/2020,101832,95000,0.05,2909,2,Silver Health
GE-2413,Male,Engineering,Entry,France,11/6/2017,93478,95000,0.05,4006,3,Gold Health
GE-2414,Male,Marketing,Entry,Germany,12/11/2016,89928,95000,0.05,2569,2,Silver Health
GE-2415,Female,HR,Entry,UK,8/21/2020,90630,95000,0.05,3884,3,Opt-Out
GE-2416,Male,Sales,Entry,Spain,2/11/2020,98137,95000,0.05,2803,2,Opt-Out
GE-2417,Male,HR,Professional,Spain,7/11/2019,134934,130000,0.1,11565,3,Standard
GE-2418,Female,Finance,Professional,France,4/10/2015,118209,130000,0.1,10132,3,Standard
GE-2419,Female,Engineering,Professional,Germany,10/1/2014,126732,130000,0.1,14483,4,Silver Health
GE-2420,Female,HR,Entry,France,11/23/2014,99342,95000,0.05,7095,5,Standard
GE-2421,Male,Engineering,Professional,France,8/10/2023,107933,130000,0.1,9251,3,Silver Health
GE-2422,Male,IT,Professional,Poland,7/31/2022,123398,130000,0.1,14102,4,Opt-Out
GE-2423,Male,Operations,Director,UK,5/10/2018,331570,340000,0.3,113681,4,Opt-Out
GE-2424,Male,Marketing,Professional,Germany,9/4/2020,120104,130000,0.1,10294,3,Opt-Out
GE-2425,Male,Operations,Entry,Poland,9/27/2014,105413,95000,0.05,4517,3,Gold Health
GE-2426,Male,IT,Director,Spain,8/2/2019,344778,340000,0.3,118209,4,Opt-Out
GE-2427,Male,Operations,Professional,UK,8/26/2019,131399,130000,0.1,11262,3,Silver Health
GE-2428,Male,HR,Professional,Germany,1/4/2015,144015,130000,0.1,12344,3,Standard
GE-2429,Male,Engineering,Professional,Germany,1/21/2014,135584,130000,0.1,15495,4,Standard
GE-2430,Male,IT,Professional,Spain,2/28/2016,162433,130000,0.1,13922,3,Gold Health
GE-2431,Male,Operations,Professional,Germany,9/11/2019,122644,130000,0.1,17520,5,Gold Health
GE-2432,Female,Operations,Senior,France,9/6/2019,166855,175000,0.15,28603,4,Standard
GE-2433,Female,Finance,Professional,Spain,11/3/2022,120995,130000,0.1,10371,3,Gold Health
GE-2434,Female,Engineering,Entry,France,7/22/2017,80352,95000,0.05,3443,3,Silver Health
GE-2435,Male,Operations,Senior,UK,1/24/2015,175017,175000,0.15,30002,4,Standard
GE-2436,Male,IT,Professional,France,4/14/2016,145208,130000,0.1,12446,3,Opt-Out
GE-2437,Female,IT,Director,France,2/4/2019,307286,340000,0.3,52677,2,Gold Health
GE-2438,Male,Engineering,Manager,UK,8/31/2019,234928,240000,0.2,40273,3,Silver Health
GE-2439,Female,Engineering,Manager,UK,8/4/2017,196483,240000,0.2,33682,3,Gold Health
GE-2440,Female,IT,Senior,Spain,7/29/2022,144863,175000,0.15,24833,4,Gold Health
GE-2441,Female,Sales,Senior,Germany,1/23/2014,156786,175000,0.15,26877,4,Opt-Out
GE-2442,Male,Marketing,Director,Germany,2/15/2017,345670,340000,0.3,118515,4,Silver Health
